wav_filename,wav_filesize,transcript
common_voice_ca_21348621.wav,195884,en aquest context la recollida del testimoni oral ha pres importància
common_voice_ca_19911437.wav,165164,a partir d'aquí hi va haver una gran repressió sobre els grups opositors
common_voice_ca_20215601.wav,148268,estan més baixos que el nivell del pati
common_voice_ca_20227491.wav,203564,era un home culte i poliglot i va viatjar per tot europa
common_voice_ca_19894009.wav,291884,l'objectiu de l'experiència és provar una nova droga que permetria eliminar l'agressivitat dels delinqüents
common_voice_ca_19433811.wav,175148,la intel·ligència emocional està agafant un paper important en la nostra societat
common_voice_ca_20243593.wav,167468,en la part central la porta d'entrada d'arc apuntat
common_voice_ca_19906130.wav,188204,és un edifici cantoner de tres plantes i vessant a façana
common_voice_ca_19906142.wav,271148,per construir els glacis de ponent arrasà la vila vella de cotlliure església inclosa
common_voice_ca_19399348.wav,211244,pel que en aquesta etapa s'intenta centrar el problema per adquirir una visió pròpia
common_voice_ca_20326289.wav,136748,molts saxons van ser batejats
common_voice_ca_20244687.wav,161324,als darrers anys vivia a barcelona on va morir
common_voice_ca_23790499.wav,238124,des de jove es dedicà a l'estudi del dret català i al seu ensenyament
common_voice_ca_19913599.wav,195884,cardona va ser una de les darreres poblacions que va tenir botxí
common_voice_ca_20245453.wav,218924,d'aquest conjunt destaca una torre ampla de base quadrangular
common_voice_ca_19399367.wav,218924,fou una de les peces més característiques i emblemàtiques de l'uniforme d'hússar
common_voice_ca_19895275.wav,245804,viu a les muntanyes de bolívia colòmbia l'equador el perú i veneçuela
common_voice_ca_20227490.wav,215084,el costat lingual és estret
common_voice_ca_20221785.wav,145964,unes rajoles de la casa ens recorden la seva vida
common_voice_ca_19100348.wav,194348,es proclamaran electes per a cada càrrec els candidats que obtinguin la majoria
common_voice_ca_23392462.wav,225068,els seus noms estan relacionats amb l'asterisme més destacat de cada sector respectiu
common_voice_ca_21677696.wav,175148,va ser la primera vegada que tal esdeveniment va tenir lloc
common_voice_ca_19906300.wav,172844,s'utilitza tant amb el camp llis com amb l'afegit d'algun emblema
common_voice_ca_19906131.wav,244268,és així com l'automòbil fins llavors considerat un luxe s'imposa com a vector del desenvolupament
common_voice_ca_21273226.wav,175148,el partit finalitzà amb empat a zero i es decidí als penals
common_voice_ca_20172008.wav,172844,com que tenia el mar a la vora hi anava i recollia petxines i roques
common_voice_ca_19907790.wav,130604,l'interior és una sola nau de planta rectangular
common_voice_ca_19941945.wav,248108,per al cas d'un sistema conservatiu l'energia potencial no depèn del temps
common_voice_ca_19896713.wav,245804,les hormones pertanyen al grup dels missatgers químics que inclou també als neurotransmissors
common_voice_ca_20148028.wav,172844,sovint els turistes són el blanc d'atacs als països musulmans
common_voice_ca_23392411.wav,136748,se n'han trobat fòssils a egipte
common_voice_ca_20324515.wav,175148,egipte va tenir durant molt de temps llaços amb líbia
common_voice_ca_23498777.wav,158252,l'estació forma part de la línia saragossa-valència
common_voice_ca_21262015.wav,218156,el seu actual titular és ignasi josep d'alòs i martí
common_voice_ca_20209660.wav,217388,el seu hàbitat natural són els palmerars
common_voice_ca_19894772.wav,169004,després d'això la zona va caure sota l'imperi portuguès
common_voice_ca_21188863.wav,202796,pel mateix preu l'editor oferia una tapa de cuir amb tela de lli
common_voice_ca_20500017.wav,241964,la planta correspon sens dubte a l'etapa més primitiva la preromànica
common_voice_ca_17484826.wav,145964,l'empresa elaborarà un calendari de guàrdies amb una antelació mínima de dos mesos
common_voice_ca_19930309.wav,144428,la majoria habiten en aigües dolces però també n'hi ha d'aigües marines
common_voice_ca_20165348.wav,159788,de resultes de l'accident quedà paraplègica
common_voice_ca_20166686.wav,178988,durant l'època imperial van portar algun altre cognom
common_voice_ca_20502458.wav,240428,immediatament convenç a club afició i cos tècnic de la seva qualitat
common_voice_ca_19897383.wav,142124,és l'única que de moment no s'ha emès a catalunya
common_voice_ca_20324117.wav,175148,es distribueix a l'oest d'europa
common_voice_ca_19897023.wav,148268,va ser promogut a major general
common_voice_ca_20170672.wav,232748,consta només de planta amb molt poca alçada i un pis
common_voice_ca_19905534.wav,201260,la façana presenta dos eixos verticals d'obertures d'alçades decreixents
common_voice_ca_20325680.wav,186668,ara en canvi només produeix continguts del cor
common_voice_ca_19911454.wav,125228,durant aquesta estada a pamplona l'hereu va caure malalt
common_voice_ca_19906301.wav,140588,és l'àlbum de la banda que més còpies ha venut
common_voice_ca_20408138.wav,169004,el pressupost és una tècnica en si mateixa
common_voice_ca_19375336.wav,238124,el límit de tolerància a la dessecació varia d'un organisme a un altre
common_voice_ca_20602844.wav,274988,llavors no jugava com defensa central ho feia com centrecampista ofensiu
common_voice_ca_20262237.wav,248108,de grups i companyies n'hi ha una gran diversitat i conreen tota mena d'estils
common_voice_ca_20171378.wav,244268,el francès antic és l'avantpassat del francès parlat avui dia
common_voice_ca_19758389.wav,262700,jaume i helena eren enemics que competien per la influència sobre joan
common_voice_ca_20243596.wav,180524,s'administra per via oral o per injecció intravenosa
common_voice_ca_20499810.wav,318764,però nogués aconseguí trucar a les forces franceses properes evitant així ser la seva captura
common_voice_ca_21273225.wav,157484,per un temps els jueus d'aragó tenien l'àrab com llengua de cultura
common_voice_ca_19376949.wav,284204,generalment es considera que els dos noms fan referència a una mateixa persona gisela
common_voice_ca_19903505.wav,213548,l'estructura metàl·lica de les baranes li dóna un aire de solidesa amb formes geomètriques
common_voice_ca_19914030.wav,174380,l'altre nucli de la construcció està situat a la banda de ponent de la finca
common_voice_ca_19941844.wav,238124,al capdamunt s'alça un campanar d'espadanya de dues obertures
common_voice_ca_20137028.wav,255788,era una dona de classe social alta anglesa d'estil icònic escriptora i activista
common_voice_ca_21188864.wav,251180,va arribar a ser també conegut per als seus artistes de l'esteatita
common_voice_ca_19895090.wav,161324,en la part superior del jardí hi ha una àrea infantil
common_voice_ca_20361517.wav,221228,es conserva el fumeral primitiu de la llar de foc de la cuina
common_voice_ca_19896703.wav,176684,tot això indica un alt grau d'evolució de la medicina
common_voice_ca_19896715.wav,148268,la seua periodicitat és mensual
common_voice_ca_19421450.wav,203564,el consorci va caure pel que sembla per raons més polítiques que tècniques
common_voice_ca_19963621.wav,138284,les illes caiman són un paradís fiscal
common_voice_ca_20166682.wav,240428,els més habituals són el propà i el butà que s'usen com a combustibles fòssils
common_voice_ca_19907787.wav,238124,l'edifici s'adapta al desnivell del terreny enlairant-se sobre el riu de rialb
common_voice_ca_19376878.wav,245804,el senat romà amb consentiment de l'emperador li va concedir les insígnies del triomf
common_voice_ca_23498483.wav,215852,el terme generalment es reté a causa del seu ús comú
common_voice_ca_23791139.wav,253484,també és actualment director musical de l'orquestra simfònica de boston
common_voice_ca_20215367.wav,184364,no obstant això existeixen altres opinions sobre el cas
common_voice_ca_20165351.wav,218924,els coixins de seguretat poden causar ferides o la mort dels ocupants del vehicle
common_voice_ca_21212498.wav,94508,té la seva seu en barcelona
common_voice_ca_21290626.wav,217388,migra verticalment durant la nit per a menjar peixos calamars i eufausiacis
common_voice_ca_20419867.wav,265004,és una església renaixentista amb volta gòtica i façana barroca d'una nau i capelles laterals
common_voice_ca_20327118.wav,268844,a l'alliberament és designat president de la delegació municipal però rebutja la plaça d'alcalde
common_voice_ca_19519599.wav,249644,conserva documentació de diferents organismes de l'administració
common_voice_ca_20325391.wav,130604,es llicencià en dret a la universitat de parís
common_voice_ca_19900132.wav,251948,és llicenciat en farmàcia i màster en màrqueting farmacèutic per la universitat de barcelona
common_voice_ca_20338583.wav,176684,és la ciutat més poblada del districte
common_voice_ca_20325573.wav,198188,també hi ha cadenes que emeten edicions als caps de setmana
common_voice_ca_21669669.wav,263468,així fontilles desenvolupa projectes de cooperació en països d'amèrica àsia i àfrica
common_voice_ca_17650184.wav,144428,per sant sebastià penja el perdigot que bé cantarà
common_voice_ca_20602860.wav,145964,el butlletí no tenia una estructura fixa
common_voice_ca_19907874.wav,99884,no va presentar apel·lació
common_voice_ca_20243594.wav,176684,està feta de paredat arrebossada i emblanquinada
common_voice_ca_21889283.wav,205868,aquesta cronologia presenta moltes dades sobre les espases i només algunes sobre l'ofici
common_voice_ca_20326269.wav,202028,de la seva classe sortiren excel·lents violoncel·listes
common_voice_ca_21212433.wav,213548,en la presa de possessió jurava en privat conformement a la seva religió musulmana
common_voice_ca_19907657.wav,161324,se serveix una botifarra amb les mongetes al costat com acompanyament
common_voice_ca_21212502.wav,157484,després s'hi afegia el midó mentre se li feia bullir cinc minuts
common_voice_ca_19375335.wav,290348,la despolarització és una disminució del valor absolut del potencial de membrana en una neurona
common_voice_ca_17529174.wav,182828,la concurrència augmentava d'ençà que havia desaparegut l'espectre malalt i inflat de canyamel
common_voice_ca_19421270.wav,268844,aquestes es concentren en períodes musicals en gèneres musicals o en algun músic molt influent
common_voice_ca_20165281.wav,196652,el drac és portat avui dia per la colla del drac de sant just
common_voice_ca_19878060.wav,234284,més tard apareix la seda de color que pot ser taronja groga o també blanca
common_voice_ca_20325682.wav,153644,el realitza una persona de forma manual
common_voice_ca_23791137.wav,205868,així mateix fita amb els municipis de mislata i xirivella
common_voice_ca_23791154.wav,148268,edifici aïllat entre mitgeres
common_voice_ca_20172027.wav,207404,vegeu la llista dels topònims de santa llúcia de mur presents a la viquipèdia
common_voice_ca_20502082.wav,234284,quan s'erigí assenyalava el començament del terme de vilalba que llavors formava municipi propi
common_voice_ca_19915499.wav,226604,aquesta àrea es troba molt relacionada amb la investigació operativa
common_voice_ca_19907876.wav,194348,estudia a la universitat gregoriana de roma i es doctora en dret canònic
common_voice_ca_19901782.wav,192044,culmina a la part superior amb una estrella roja de cinc puntes
common_voice_ca_21669672.wav,234284,a les fulles primer apareixen taques vermelloses i més tard grogues amb marges marronosos
common_voice_ca_21889280.wav,159788,es desconeix la data exacta d'execució d'aquesta escultura
common_voice_ca_19909566.wav,213548,el compositor no va tenir més remei que anar-hi
common_voice_ca_21847870.wav,140588,ha estat descrit com un dels jaciments més rics en minerals al món
common_voice_ca_17476131.wav,193580,tota dona ben casada per la lluna de mel fa l'escudella salada
common_voice_ca_20166865.wav,198188,als baixos les finestres tenen reixes de forja a les dues façanes
common_voice_ca_21723367.wav,203564,brancatge abundant el que el converteix en un excel·lent arbre d'ombra per a passeigs
common_voice_ca_20432867.wav,239660,nadir reconeix la seua veu i decideix trobar-se amb ella
common_voice_ca_20262240.wav,198188,va poder arribar al senat navegant pel tíber en una escorça d'arbre
common_voice_ca_19895255.wav,217388,per a ingressar-hi cal provar la noblesa i armories dels quatre primers cognoms
common_voice_ca_19895471.wav,249644,finalment a inicis de gener es dissol el comitè executiu popular de valència
common_voice_ca_20293523.wav,170540,es tracta doncs d'un topònim plenament romànic medieval
common_voice_ca_20499529.wav,195884,metge municipal a una confraria de pescadors
common_voice_ca_19907792.wav,157484,els catàlegs antics diuen que esteve era d'origen romà fill de joví
common_voice_ca_20187488.wav,209708,només l'educació primària és gratuïta a atakora
common_voice_ca_20293547.wav,180524,el seu recorregut es desenvolupa al departament francès de l'alta còrsega
common_voice_ca_20148025.wav,245804,aglomera les funcions administratives comercials universitàries industrials i portuàries de gran part del país
common_voice_ca_19421242.wav,178988,i serà aquesta vegada quan li arribe el reconeixement
common_voice_ca_20209664.wav,192044,limita al sud amb nigèria prop de la ciutat de kano
common_voice_ca_19895277.wav,155948,les llavors són petites i comprimides
common_voice_ca_19894750.wav,171308,va ser una de les primeres cooperatives d'habitatge privat
common_voice_ca_19907781.wav,186668,té importants indústries metal·lúrgiques elèctriques d'impremta i d'industrialització del cuir
common_voice_ca_20326290.wav,218924,es va destacar una vegada més la importància dels passos fronterers a la línia verda
common_voice_ca_21348624.wav,182828,la inspiració va ser probablement la basílica de sant pere a roma
common_voice_ca_20734984.wav,290348,edificis situats a la cantonada entre el carrer santa marina i el carrer sant francesc
common_voice_ca_23790498.wav,172844,passà la majoria de la seva joventut a bergen
common_voice_ca_23791179.wav,169004,per sobre del pis sobresurten dos cossos
common_voice_ca_19941943.wav,301868,hi ha diverses associacions culturals i polítiques que defensen els seus drets i cultura
common_voice_ca_21285838.wav,215084,la pel·lícula en general va rebre comentaris negatius de part de la crítica nord-americana
common_voice_ca_19963590.wav,209708,smith també va començar per presentar aquestes conferències a l'aquàrium de brighton
common_voice_ca_19503277.wav,272684,aquesta va ser la seva única intervenció en les guerres civils britàniques
common_voice_ca_19894753.wav,186668,el jardí és una peça fonamental en el conjunt d'una casa d'estiueig
common_voice_ca_20142875.wav,182060,el matí de dissabte ambdues colles coincideixen per fer el mateix robatori
common_voice_ca_19897209.wav,178988,el seu pare tomàs roig i llop fou advocat i escriptor
common_voice_ca_19895044.wav,165164,la façana principal s'estructura en tres nivells
common_voice_ca_21847858.wav,163628,els germans metz van ser escollits a la cambra de diputats inaugural
common_voice_ca_21807237.wav,236588,va néixer a cuba en una família originària d'alacant
common_voice_ca_20315762.wav,199724,va acollir els colons francesos d'acàdia i s'hi va establir també una colònia de catalans
common_voice_ca_19927762.wav,205868,es va fer impossible mantenir i finançar orquestres itinerants de setze músics
common_voice_ca_19502272.wav,236588,presenten un cap de forma triangular no gaire pronunciada amb dos ulls
common_voice_ca_19433812.wav,109868,és visitable el museu de la sagristia
common_voice_ca_20232085.wav,257324,va escriure un tractat sobre jeroglífics que va tenir una gran influència
common_voice_ca_20338352.wav,278828,la desnaturalització bioquímica o desnaturalització de les proteïnes és un concepte diferent
common_voice_ca_20293525.wav,180524,afirma que entre les seves passions hi ha la literatura especialment la poesia
common_voice_ca_20841780.wav,195884,s'ha convertit en un clàssic de la música del cinema
common_voice_ca_20432868.wav,272684,a partir d'aquest escàndol la paraula estraperlo ha quedat com a sinònim de negoci fraudulent
common_voice_ca_21291694.wav,260396,l'escriptura sumèria evoluciona i adquireix un caràcter més arbitrari amb l'aparició dels fonogrames
common_voice_ca_19963623.wav,222764,en plasència ha un jutjat penal i quatre jutjats de primera instància i instrucció
common_voice_ca_19896796.wav,155948,fou el primer intent de coordinar el transport públic de la ciutat
common_voice_ca_20925499.wav,178988,durant l'exploració van trobar-hi natius
common_voice_ca_19534692.wav,153644,els anglesos feien inquietants progressos
common_voice_ca_17475568.wav,109868,mar bonança mar de dones
common_voice_ca_23791185.wav,241964,si ja existeix una simplement retorna una referència a aquell objecte
common_voice_ca_20511107.wav,186668,com a resultat d'això torre va ser destituït
common_voice_ca_20315764.wav,163628,certs genis de les obres de shakespeare són fades
common_voice_ca_19534690.wav,255788,aquesta fita li va donar reputació internacional i nombroses distincions que ell ha rebutjat sistemàticament
common_voice_ca_21847846.wav,136748,de jove es va traslladar a barcelona on es va llicenciar en dret
common_voice_ca_20172009.wav,134444,tem també els blancs
common_voice_ca_21273245.wav,230444,és una casa d'estructura simple construïda amb materials senzills però amb una gran empremta modernista
common_voice_ca_20251605.wav,265004,l'obra té clares ressonàncies arquitectòniques és una escultura i alhora una estructura funcional
common_voice_ca_19894815.wav,153644,ha guanyat dos cops el campionat nacional en contrarellotge
common_voice_ca_23392426.wav,159788,va ser internacional amb la selecció espanyola juvenil
common_voice_ca_19897409.wav,186668,una mica a la manera diguem de l'autogestió iugoslava
common_voice_ca_19737745.wav,224300,l'economia austrohongaresa va canviar profundament durant l'època de la monarquia dual
common_voice_ca_19896780.wav,171308,després continua seguint el sentit de les agulles del rellotge
common_voice_ca_20505230.wav,236588,els extrems recorren més distància i per tant han de tenir molta agilitat
common_voice_ca_19399368.wav,178988,en aquest cos de cantonada s'articulen dues ales laterals
common_voice_ca_19896793.wav,202028,quan marta rebutja amb fermesa les seves insinuacions pedro l'amenaça
common_voice_ca_20419863.wav,152108,és el monument més antic de sant salvador de guardiola
common_voice_ca_19894676.wav,215084,durant la seva carrera va combinar tant el ciclisme en pista com en ruta
common_voice_ca_17654756.wav,303404,l'empresa elaborarà un calendari de guàrdies amb una antelació mínima de dos mesos
common_voice_ca_20408136.wav,238124,just al costat esquerre de la porta d'entrada hi ha un banc corregut d'obra
common_voice_ca_19375337.wav,175148,ell va ser el primer a incorporar formatge a la pizza
common_voice_ca_20499585.wav,175148,capella d'una nau adossada a partir d'un cobert a un mas
common_voice_ca_21558846.wav,184364,els sistemes de selecció van anar canviant al llarg de les diferents edicions del campionat
common_voice_ca_23791165.wav,272684,es van construir un sistema de séquies per tal de drenar l'aigua superficial
common_voice_ca_19910550.wav,180524,el seu hàbitat natural són els boscos subtropicals no pertorbats
common_voice_ca_19758388.wav,216620,la figura del duumvir és assimilable a la d'un alcalde actual
common_voice_ca_21675602.wav,217388,no s'ha trobat la propietat local per a l'equip obligant als rockers de vegades
common_voice_ca_21675603.wav,288044,entre aquestes plantes s'inclouen una varietat d'herbes natives i introduïdes herbàcies i petits arbustos
common_voice_ca_20221786.wav,165164,és una faula d'humor negre i políticament incorrecta
common_voice_ca_21889286.wav,153644,dos anys després la formació passa a tenir llicència belga
common_voice_ca_19963605.wav,299564,les substàncies resultants d'aquesta digestió poden passar al mesènquima i alimentar altres cèl·lules
common_voice_ca_19915335.wav,169004,aquesta obra es va reforçar a l'exterior amb argamassa
common_voice_ca_21262018.wav,220460,les caselles buides indiquen proves molt probablement no disputades
common_voice_ca_20361515.wav,188204,via l'elba està sotmès al moviment de la marea
common_voice_ca_20227488.wav,199724,la llista inclou alguns cims més baixos però emblemàtics
common_voice_ca_19915338.wav,106028,restant al sud el mar mediterrani
common_voice_ca_20315766.wav,163628,el vídeo va ser filmat a les costes de portugal
common_voice_ca_23791182.wav,211244,el municipi es troba en un encreuament de dues carreteres principals
common_voice_ca_19758392.wav,221228,l'illa és connectada a la xarxa de carreteres del continent per una sèrie de ponts
common_voice_ca_19541194.wav,317228,la definició estàndard de calibre d'un cartutx suposa que s'utilitza una bola de plom pur
common_voice_ca_20227489.wav,169004,com a cronista d'arenys va deixar molta informació
common_voice_ca_19895454.wav,194348,va treballar a hollywood com a model i actor abans d'anar a l'escola de postgrau
common_voice_ca_19895372.wav,222764,el territori és essencialment muntanyós i creuat de nord a sud per una serralada
common_voice_ca_23392463.wav,221228,vallverd va continuar vinculat a poblet fins a la desaparició de les jurisdiccions senyorials
common_voice_ca_20500113.wav,249644,està situada al nord-est del cap de municipi a la vall alta del riu d'abella
common_voice_ca_21273247.wav,155948,també se signen tractats amb cada un dels senyors
common_voice_ca_20215603.wav,221228,això fa necessari tractar de manera separada els diferents supòsits
common_voice_ca_19897123.wav,205868,una petita porció del castell encara roman dins del recinte de la catedral
common_voice_ca_19894240.wav,283436,l'idioma oficial d'ensenyament és l'anglès
common_voice_ca_19502268.wav,199724,a la planta baixa s'hi ubica una sala de cinema i un bar-restaurant
common_voice_ca_19898055.wav,320300,d'aquesta manera es constitueix la caixa rural com una secció més del mateix sindicat
common_voice_ca_20315765.wav,240428,aquesta peculiaritat va causar una certa confusió quant al significat dels noms d'algunes estrelles
common_voice_ca_19915876.wav,225068,durant la resta de la seva carrera estarà a càrrec del departament de biologia
common_voice_ca_20509454.wav,132908,era una comunitat agrària
common_voice_ca_19905475.wav,138284,molts cops és referit com a joan de nassau
common_voice_ca_19897207.wav,209708,el lloc era de jurisdicció del bisbe de girona dins la batllia de la bisbal
common_voice_ca_17853599.wav,111404,lleveu-los el fil abans de servir a taula
common_voice_ca_20327783.wav,288044,aquest document és un dels més significatius dels nombrosos fons patrimonials que conserva l'arxiu
common_voice_ca_19399347.wav,180524,en aquest paper va fer diverses visites a àfrica
common_voice_ca_19963617.wav,142124,probablement les bigues són de fusta
common_voice_ca_20499808.wav,274988,el joc combina l'estratègia i l'atzar i és una paròdia dels jocs esportius
common_voice_ca_20284875.wav,176684,era filla d'un oficial italià de l'exèrcit de napoleó bonaparte
common_voice_ca_19421432.wav,194348,la navegació sense glaç dura menys de tres mesos l'any
common_voice_ca_19901778.wav,248108,les zones costaneres van patir destrosses a causa de les inundacions provocades per l'huracà
common_voice_ca_19896441.wav,198188,metges i usuaris participen en la presa de decisions de l'entitat
common_voice_ca_19896779.wav,232748,tendeix a situar-se en centres comercials on organitza actes culturals i exposicions
common_voice_ca_20215348.wav,253484,a més del campionat hi ha una fira i una competició de balls tradicionals escocesos
common_voice_ca_20326309.wav,207404,amb el mateix terme algunes vegades s'indica també el cos fructífer sencer dels fongs
common_voice_ca_19910782.wav,102188,va estudiar lleis i matemàtiques
common_voice_ca_20293551.wav,144428,allotja un museu dedicat a mendel
common_voice_ca_19908945.wav,202028,estendre amb la nansa de sembra una colònia sobre el paper impregnat
common_voice_ca_20142873.wav,169772,en sinestèsia és utilitzada per representar el color malva
common_voice_ca_20841784.wav,199724,també va vendre moltes de les seves pintures per a la guerra
common_voice_ca_21300480.wav,199724,passà doncs a formar part de la plantilla tècnica de l'observatori
common_voice_ca_20502543.wav,230444,tota l'estructura està consolidada i el teulat reconstruït pels mateixos veïns
common_voice_ca_19901779.wav,176684,prop del seu cim s'hi troba la caseta de n'aragó
common_voice_ca_20505207.wav,291884,quant a l'agricultura es produeixen cereals tabac tomàquet blat de moro hortalisses i fruites
common_voice_ca_19498285.wav,218924,però la població indígena en contraposició a això patia una explotació infrahumana
common_voice_ca_19894008.wav,218924,l'obertura damunt l'arc de mig punt no és d'aquesta època sinó de la segona
common_voice_ca_20885575.wav,145964,és així com es va dividir en dues parts que obren i tanquen el disc
common_voice_ca_19421271.wav,272684,per primera vegada aquest càrrec serà elegit en funció del resultat de l'elecció paneuropea
common_voice_ca_19906152.wav,148268,es troba a la xina
common_voice_ca_19911455.wav,152108,al final de temporada es proclama campió l'equip que hagi sumat més punts
common_voice_ca_19894816.wav,171308,mentre que alguns altres només veuen la propina com un vell costum
common_voice_ca_19905474.wav,172844,han estat trobats en tots els continents excepte a l'antàrtida
common_voice_ca_20325711.wav,234284,la verge es troba elevada i emmarcada per una estructura de pilastres i frontó daurada
common_voice_ca_20734988.wav,290348,l'església presenta planta rectangular amb una creu llatina inscrita i segueix tenint utilitat religiosa
common_voice_ca_19534689.wav,240428,el portal és dovellat i a la seva esquerra hi veurem una menjadora igualment dovellada
common_voice_ca_20202648.wav,183596,més tard les germanes establiren a malta portugal i brasil
common_voice_ca_19901781.wav,117548,és zona de gran activitat sísmica
common_voice_ca_19905533.wav,166700,a l'oest i al nord les obertures són més reduïdes
common_voice_ca_19895370.wav,178988,el primer pis conserva les graderies i és una sala de ball
common_voice_ca_19983083.wav,241964,ella mateixa va comentar que després d'aquest infart es va fer més humana i sensible
common_voice_ca_19894937.wav,226604,les seves ruïnes estan situades en el recinte inferior del castell al costat de llevant
common_voice_ca_23498486.wav,145196,es va destacar per la seva rapacitat
common_voice_ca_19900133.wav,172844,en altres parts de la xina diverses institucions i hospitals porten el seu nom
common_voice_ca_21487223.wav,134444,també fou el primer gos de guerra dels estats units
