wav_filename,wav_filesize,transcript
common_voice_ca_21852325.wav,184364,el cant l'emet o bé des de terra o bé en vol
common_voice_ca_20561024.wav,188204,també present a malàisia sumatra java i borneo
common_voice_ca_19882980.wav,204332,l'edema pulmonar generalment és causat per insuficiència cardíaca
common_voice_ca_19896685.wav,172844,a l'inici dels setanta es convertí en un cinema de reestrena
common_voice_ca_20577257.wav,202028,posteriorment va tornar a donar conferències sobre ecologia
common_voice_ca_19882978.wav,185132,seguidament el conductor va sortir de la furgoneta
common_voice_ca_21774353.wav,290348,els compostos alicíclics poden tenir o no cadenes alifàtiques enganxades
common_voice_ca_20843480.wav,299564,la tècnica consisteix a mesurar l'augment del volum sanguini durant l'oclusió del retorn venós
common_voice_ca_21852323.wav,211244,aquestes armes podien ser elevades independentment
common_voice_ca_23589766.wav,236588,va tenir una filla pòstuma amada amb la seva companya sentimental maria valero
common_voice_ca_20567410.wav,277292,això no obstant el comprador ha de provar l'existència real d'un possible vici ocult
common_voice_ca_20567421.wav,188972,es tracta de l'extensió forestal de savinar albar més gran d'europa
common_voice_ca_21287460.wav,227372,va viure principalment a damasc on va predicar la seva heretgia
common_voice_ca_21205772.wav,140588,canonge arxipreste de la catedral de vic
common_voice_ca_19498758.wav,176684,l'anàlisi de la corba de llum d'amplitud suggereix que és un esferoide
common_voice_ca_20460081.wav,278828,la utilització d'insecticides com els piretroides poden provocar un augment de la població d'aquests àcars
common_voice_ca_20512549.wav,186668,les formigues els protegeixen dels seus depredadors i paràsits
common_voice_ca_23589765.wav,180524,la part superior del podi incorpora una motllura dentada com a decoració
common_voice_ca_21852157.wav,136748,més tard es migrà al web
common_voice_ca_21285966.wav,187436,per a aquest cas es construí un velòdrom
common_voice_ca_21079031.wav,188204,els darrers fòssils són del miocè a bolívia
common_voice_ca_20508348.wav,198188,allí va adoptar a luci corneli balb de gades
common_voice_ca_21852458.wav,198188,el cos central té un pilar quadrangular de pedra central
common_voice_ca_21287461.wav,145196,es troba al mar del corall
common_voice_ca_20843482.wav,253484,com a futbolista els seus dos principals clubs van ser el lió i el bordeus
common_voice_ca_21226563.wav,135980,li agraden les noies femenines
common_voice_ca_21300284.wav,226604,és conegut pel seu ràpid ritme ofensiu i les seves habilitats defensives
common_voice_ca_20222277.wav,123692,hi ha una antiga lliça ara en desús
common_voice_ca_21226597.wav,166700,lagos continua sent la capital comercial de nigèria
common_voice_ca_20561126.wav,175148,primer es dibuixava el tema fent una incisió i elaborant la talla
common_voice_ca_19883004.wav,221996,en algunes es conserven armaris de paret o espais per a emmagatzemar coses
common_voice_ca_20574188.wav,207404,els fongs mucilaginosos generalment es divideixen en dos grups principals
common_voice_ca_20460083.wav,119084,canya amb nodes glabres
common_voice_ca_20580368.wav,182828,l'atac anava adreçat a la població més vulnerable
common_voice_ca_20561026.wav,186668,la tracció per eruga és complexa cara i pateix molt desgast
common_voice_ca_19896595.wav,251948,aquesta cançó es pot tocar mentre apareixen els crèdits encara que no és necessari
common_voice_ca_20222282.wav,149804,diversos altres objectes petits s'han trobat en òrbites similars
common_voice_ca_20508344.wav,238124,té una alçada de dues plantes i està exempt pràcticament de tota ornamentació
common_voice_ca_20574187.wav,157484,aviat guanyaria el premi especial de graduació
common_voice_ca_20561101.wav,111404,és una ciutat bastant pròspera
common_voice_ca_20902840.wav,230444,va aixecar un exèrcit contra ells i va ser derrotat
common_voice_ca_20508327.wav,199724,en tots tres casos el seu equip va perdre la categoria
common_voice_ca_21777856.wav,183596,també la persona perjudicada pot ser física o jurídica
common_voice_ca_21852456.wav,140588,paul respectivament
common_voice_ca_20232221.wav,192044,aquesta obra el va fer molt popular en un públic estudiant molt ampli
common_voice_ca_20222281.wav,192812,hi ha nombroses receptes arreu dels països catalans totes molt apreciades
common_voice_ca_21851066.wav,245804,aconseguí obrir fins a cinc filials repartides entre quart de poblet torrent gandia i vilamarxant
common_voice_ca_19896653.wav,140588,fins i tot avui en dia s'utilitza de llibre de referència
common_voice_ca_20561025.wav,192044,hi ha un sistema multipartidista encara que amb poques diferències en les seves organitzacions
common_voice_ca_19883003.wav,267308,així a la planta baixa es localitza el registre la biblioteca i la sala d'actes
common_voice_ca_20561121.wav,176684,aquest ambient repressiu va dur alguns a escollir l'exili a parís
common_voice_ca_21287457.wav,194348,tornant a casa dos amics decideixen parar en un bar
common_voice_ca_21851068.wav,178988,i així gairebé tots els pobles tingueren el seu
common_voice_ca_20577253.wav,175148,probablement era un principat mede
common_voice_ca_20561098.wav,282668,la desescolarització de la societat implica el reconeixement de la naturalesa ambivalent de l'aprenentatge
common_voice_ca_21777851.wav,206636,el seu màxim representant era el mateix joan verger pocoví
common_voice_ca_21850951.wav,169004,va establir el ritual per a la dedicació dels temples
common_voice_ca_21776401.wav,161324,durant el seu mandat fou un dels elaboradors de la llei dels ajuntaments
common_voice_ca_21226600.wav,171308,llicenciat en dret va optar per la carrera militar
common_voice_ca_17519688.wav,221228,garantia real que podrà ser executada en cas d'incomplir-se el contracte subscrit per l'urbanitzador
common_voice_ca_20560280.wav,241964,els visitants són registrats i les borses i cistelles són revisades a la recerca d'explosius
common_voice_ca_20581270.wav,167468,la seva intimitat amb racine data de llavors
common_voice_ca_20561118.wav,195884,era lloc de residència de masovers i no pas dels propietaris la família pons
common_voice_ca_20200859.wav,207404,la neu i les gelades són excepcionals a la plana
common_voice_ca_19418552.wav,192044,no és afectat per gaires malalties i plagues
common_voice_ca_19882977.wav,218156,la pell és prima densa i suau sense pèls llargs
common_voice_ca_20580371.wav,248108,en l'actualitat només és utilitzat per a demostracions docents dels principis del pèndol
common_voice_ca_20581268.wav,226604,la zona es compon de grans deserts àrids principalment el sàhara
common_voice_ca_20574186.wav,226604,exemples de possibles canals de retorn serien les línies telefòniques fixes o la telefonia mòbil
common_voice_ca_23589763.wav,330284,va tornar de londres per estudiar relacions internacionals i protocol per l'escola internacional de protocol
common_voice_ca_20573635.wav,84524,el revers de la fulla és lluent
common_voice_ca_19805526.wav,241964,les seves obligacions conciliars no li impedeixen seguir amb les seves activitats intel·lectuals
common_voice_ca_20515484.wav,169004,el disseny guanyador ret homenatge als llenyataires de la ciutat
common_voice_ca_20515486.wav,134444,també fou un musicògraf distingit
common_voice_ca_20580657.wav,295724,això pot afavorir la sinusitis que provoquen mal de cap malestar i de vegades irritabilitat
common_voice_ca_20561097.wav,169004,es considera un punt crític de la biodiversitat mundial
common_voice_ca_20200865.wav,291884,els russos amenaçaven en conquerir teheran en cinc dies si pèrsia no acceptava les condicions
common_voice_ca_20508345.wav,203564,el cofret contenia el fetge o la melsa de la reina momificat
common_voice_ca_20561119.wav,184364,els cognoms occitans que apareixen en els documents sacramentals així ho demostren
common_voice_ca_20577256.wav,209708,es forma a l'extrem de llevant de la serreta des d'on davalla cap al sud-est
common_voice_ca_21333549.wav,142124,el clima era molt fred però sa
common_voice_ca_21852326.wav,199724,com a instrument solista s'usa rarament
common_voice_ca_20567470.wav,157484,la façana s'estructura en tres pisos
common_voice_ca_20515487.wav,174380,l'únic punt a tractar era l'amenaça francesa al rosselló
common_voice_ca_20560153.wav,192044,la marioneta és misteriosament animada per màgia i s'escapoleix
common_voice_ca_23589762.wav,194348,la resta de diputats va intentar fer-los callar amb aplaudiments cap al monarca
common_voice_ca_21287458.wav,205868,la seva influència va ser decisiva per la construcció del circuit de catalunya
common_voice_ca_21338016.wav,205100,es tracta d'un torrent de règim mediterrani que només porta aigua els dies de pluja
common_voice_ca_19805520.wav,105260,l'edifici té quatre plantes
common_voice_ca_23589783.wav,102188,posteriorment tornaria a l'argentina
common_voice_ca_21226598.wav,162860,també existeix una versió del mètode per a nens
common_voice_ca_20508325.wav,272684,les temperatures són baixes en hivern són freqüents les gelades nocturnes i les neus
common_voice_ca_19805522.wav,97580,també habita les balears
common_voice_ca_20581434.wav,162860,les seves filles es van casar dins la noblesa russa
common_voice_ca_20561117.wav,180524,només un petit llogaret es resisteix a sotmetre's a la dominació de l'imperi romà
common_voice_ca_19805524.wav,248876,el seu estil és innovador abandonant la polifonia i apropant-se més a la tonalitat
common_voice_ca_20902843.wav,153644,un cràter a mart porta el seu nom
common_voice_ca_20580655.wav,169004,la resta de l'edifici és molt precari
common_voice_ca_21226560.wav,233516,aquesta s'entén com a l'efecte nociu que certes substàncies exerceixen a l'oïda
common_voice_ca_20572963.wav,106028,també és multiplataforma
common_voice_ca_20506750.wav,240428,els cursos d'aigua sovint concentren palletes d'or i partícules d'or més primes
common_voice_ca_20561125.wav,136748,és un edifici situat al centre de la ciutat
common_voice_ca_20560281.wav,157484,molts membres de la banda santa rosa no viuen a la reserva
common_voice_ca_20200856.wav,238124,fan un al·legat de la individualitat i de la determinació com a motor del món
common_voice_ca_21226599.wav,216620,hi havia també un guanyador individual com en qualsevol cursa de motocròs
common_voice_ca_20560282.wav,228908,comunica per davant amb l'esòfag que s'obre en el sac dorsal i amb el reticle
common_voice_ca_21226557.wav,217388,tot el conjunt està tancat per un corral o barri on hi ha diverses construccions
common_voice_ca_20515485.wav,223532,durant aquest període fou quan es va incorporar la regió de frísia occidental
common_voice_ca_21285970.wav,135212,pot arribar a provocar la mort
common_voice_ca_20506747.wav,248108,l'ala nord correspon al senat i l'ala sud a la cambra de representants
common_voice_ca_20581271.wav,114476,consta de vuit números
common_voice_ca_21851069.wav,238124,aquest corrent és causat per la intensificació del corrent circumpolar antàrtic mentre arrodoneix el cap
common_voice_ca_23589784.wav,122924,el conjunt presenta un aspecte compacte
common_voice_ca_20942568.wav,149804,la intensitat de la reacció indica la gravetat de la inflamació
common_voice_ca_21333550.wav,249644,colet és guia del castellet de perpinyà i agent del patrimoni de l'ajuntament d'aquesta ciutat
common_voice_ca_20574185.wav,218924,no són recursos disponibles a tots els hospitals i centres sanitaris
common_voice_ca_20902842.wav,332588,moltes instal·lacions esportives i concerts ofereixen entrades electròniques per als seus esdeveniments
common_voice_ca_21079033.wav,195884,hi ha també diverses inscripcions menors en diferents punts de l'església
common_voice_ca_20581269.wav,180524,l'emblema de la legió era un centaure i un bou
common_voice_ca_21852463.wav,257324,no obstant això els fiscals van declinar presentar càrrecs per homicidi
common_voice_ca_21872316.wav,305708,deixà nombroses publicacions en forma d'articles i de llibres bastants destinats als estudiants
common_voice_ca_20843479.wav,232748,té diversos cossos uns de tres plantes i altres de dues
common_voice_ca_20506748.wav,255788,hi trobem les serres de cadí i moixeró el puig d'alp i puigllançada
common_voice_ca_20567474.wav,225068,es pot aconseguir dotant als ciutadans d'una xarxa de recursos per a facilitar-los que s'apoderen
common_voice_ca_19911337.wav,298028,tenen hemolimfa tots els artròpodes la majoria dels mol·luscs amb un sistema circulatori obert
common_voice_ca_20572961.wav,190508,ni la música ni el llibret d'aquesta obra han sobreviscut
common_voice_ca_21333552.wav,161324,va estudiar arquitectura a la universitat iberoamericana
common_voice_ca_20200862.wav,218924,encara que les ruïnes no estan molt ben conservades la seva història és important
common_voice_ca_20567473.wav,249644,dins l'àmbit català és més coneguda com a escriptora o crítica de literatura infantil il·lustrada
common_voice_ca_21255267.wav,217388,la cresta està envoltada per diversos llacs petits
common_voice_ca_20561099.wav,194348,la inscripció obligatòria i la segregació dels jueus s'estengué ràpidament
common_voice_ca_19904797.wav,246572,aquest formatge s'elabora amb llet de vaca a la primavera quan té més gust
common_voice_ca_20567411.wav,199724,tot un conjunt de finestres i portes gòtiques s'obren cap a l'exterior
common_voice_ca_19896655.wav,198188,es poden classificar segons la cobertura en nacional internacional o regional
