wav_filename,wav_filesize,transcript
common_voice_ca_20663471.wav,163628,aquest estudi forma part de l'empresa sega
common_voice_ca_19895676.wav,284204,era una motocicleta de baixa cilindrada i que portava el motor just davant del manillar
common_voice_ca_21285838.wav,215084,la pel·lícula en general va rebre comentaris negatius de part de la crítica nord-americana
common_voice_ca_21261402.wav,295724,després de la primera lectura els diputats poden proposar esmenes que seran revisades pel govern
common_voice_ca_19895663.wav,217388,també fou internacional amb la selecció catalana de futbol
common_voice_ca_21226563.wav,135980,li agraden les noies femenines
common_voice_ca_21226597.wav,166700,lagos continua sent la capital comercial de nigèria
common_voice_ca_19927762.wav,205868,es va fer impossible mantenir i finançar orquestres itinerants de setze músics
common_voice_ca_20338352.wav,278828,la desnaturalització bioquímica o desnaturalització de les proteïnes és un concepte diferent
common_voice_ca_21291694.wav,260396,l'escriptura sumèria evoluciona i adquireix un caràcter més arbitrari amb l'aparició dels fonogrames
common_voice_ca_19896796.wav,155948,fou el primer intent de coordinar el transport públic de la ciutat
common_voice_ca_20508327.wav,199724,en tots tres casos el seu equip va perdre la categoria
common_voice_ca_20222281.wav,192812,hi ha nombroses receptes arreu dels països catalans totes molt apreciades
common_voice_ca_17475568.wav,109868,mar bonança mar de dones
common_voice_ca_21327039.wav,152108,després de graduar-se a l'acadèmia va estudiar a la lliga d'estudiants d'art
common_voice_ca_21273245.wav,230444,és una casa d'estructura simple construïda amb materials senzills però amb una gran empremta modernista
common_voice_ca_20251605.wav,265004,l'obra té clares ressonàncies arquitectòniques és una escultura i alhora una estructura funcional
common_voice_ca_19897409.wav,186668,una mica a la manera diguem de l'autogestió iugoslava
common_voice_ca_20581270.wav,167468,la seva intimitat amb racine data de llavors
common_voice_ca_19896780.wav,171308,després continua seguint el sentit de les agulles del rellotge
common_voice_ca_20172615.wav,126764,esports amb maria josep benetó
common_voice_ca_19896793.wav,202028,quan marta rebutja amb fermesa les seves insinuacions pedro l'amenaça
common_voice_ca_20419863.wav,152108,és el monument més antic de sant salvador de guardiola
common_voice_ca_20408136.wav,238124,just al costat esquerre de la porta d'entrada hi ha un banc corregut d'obra
common_voice_ca_21558846.wav,184364,els sistemes de selecció van anar canviant al llarg de les diferents edicions del campionat
common_voice_ca_19895642.wav,222764,però això no s'observava mai
common_voice_ca_19910550.wav,180524,el seu hàbitat natural són els boscos subtropicals no pertorbats
common_voice_ca_20221786.wav,165164,és una faula d'humor negre i políticament incorrecta
common_voice_ca_20663490.wav,180524,és en aquest moment quan miró hauria passat a ser vassall del rei visigot
common_voice_ca_21852326.wav,199724,com a instrument solista s'usa rarament
common_voice_ca_19527410.wav,222764,les textures es poden qualificar i quantificar de moltes maneres
common_voice_ca_19896612.wav,295724,les fletxes en les urpes de l'àguila representen el valor en la guerra
common_voice_ca_21273247.wav,155948,també se signen tractats amb cada un dels senyors
common_voice_ca_19894240.wav,283436,l'idioma oficial d'ensenyament és l'anglès
common_voice_ca_19560649.wav,125228,un home tenia dos fills
common_voice_ca_20581434.wav,162860,les seves filles es van casar dins la noblesa russa
common_voice_ca_20424146.wav,163628,també són considerables les produccions de cobalt cadmi i germani
common_voice_ca_19895661.wav,221228,quan un alumne comet una falta és castigat sense pietat
common_voice_ca_20172592.wav,225068,els kurds i turcmans la consideren la seva capital cultural històrica
common_voice_ca_17853599.wav,111404,lleveu-los el fil abans de servir a taula
common_voice_ca_19905475.wav,138284,molts cops és referit com a joan de nassau
common_voice_ca_19895677.wav,203564,es tractava d'una lluita territorial per les pastures
common_voice_ca_20284875.wav,176684,era filla d'un oficial italià de l'exèrcit de napoleó bonaparte
common_voice_ca_19896441.wav,198188,metges i usuaris participen en la presa de decisions de l'entitat
common_voice_ca_19896779.wav,232748,tendeix a situar-se en centres comercials on organitza actes culturals i exposicions
common_voice_ca_19908945.wav,202028,estendre amb la nansa de sembra una colònia sobre el paper impregnat
common_voice_ca_21300480.wav,199724,passà doncs a formar part de la plantilla tècnica de l'observatori
common_voice_ca_21852986.wav,153644,és un endemisme de l'est d'austràlia
common_voice_ca_19894008.wav,218924,l'obertura damunt l'arc de mig punt no és d'aquesta època sinó de la segona
common_voice_ca_19906152.wav,148268,es troba a la xina
common_voice_ca_19911455.wav,152108,al final de temporada es proclama campió l'equip que hagi sumat més punts
common_voice_ca_20514510.wav,149036,aquestes primeres fàbriques s'anomenaven vapors
common_voice_ca_20581269.wav,180524,l'emblema de la legió era un centaure i un bou
common_voice_ca_19905474.wav,172844,han estat trobats en tots els continents excepte a l'antàrtida
common_voice_ca_20424158.wav,152108,en l'estrella roja va guanyar tres lligues i tres copes
common_voice_ca_20327016.wav,248108,actualment hi ha una àmplia zona d'esbarjo amb barbacoes i lloc per dinar
common_voice_ca_19905533.wav,166700,a l'oest i al nord les obertures són més reduïdes
common_voice_ca_19969439.wav,217388,no obstant això cap d'aquestes hipòtesis ha estat concloent
common_voice_ca_19983083.wav,241964,ella mateixa va comentar que després d'aquest infart es va fer més humana i sensible
common_voice_ca_20172589.wav,195884,la seva funció era de senyalització i defensiva
common_voice_ca_19900133.wav,172844,en altres parts de la xina diverses institucions i hospitals porten el seu nom
common_voice_ca_20284879.wav,184364,el balcó central és corregut i els laterals exempts
common_voice_ca_20172616.wav,153644,no hi ha molts elements documentats sobre la seva vida
common_voice_ca_19897254.wav,144428,finalment s'aboca en el tenes al gorg negre
common_voice_ca_19905476.wav,161324,a partir de l'any següent l'audiència de girona es va passar a dir provincial
common_voice_ca_20942569.wav,149804,ella era coneguda per la seva saviesa i humilitat
common_voice_ca_19914643.wav,190508,últimament s'estava decantant vers la direcció orquestral
common_voice_ca_20508346.wav,226604,l'objectiu del centre és la conservació i promoció del patrimoni cultural i natural de karonga
common_voice_ca_19896940.wav,314924,aquest factor juntament amb les escasses precipitacions dificulta l'existència de fonts i cursos d'aigua permanents
common_voice_ca_20508553.wav,274220,se'l sentí per primer cop al cor de mòdena al costat de son pare
common_voice_ca_20779388.wav,117548,els forats se situen simètricament
common_voice_ca_19983084.wav,257324,en aquesta iniciació ritual hi ocupen un lloc important tant els homes com les dones
common_voice_ca_19912982.wav,203564,dos anys més tard es va formar l'associació d'estudiants cantors lund
common_voice_ca_20567413.wav,281132,el poc que s'ha escrit sobre tiberi bessó està connectat amb els relats sobre calígula
common_voice_ca_20493178.wav,186668,les posteriors modificacions han fet irreconeixible l'aspecte original
common_voice_ca_21584524.wav,111404,també era molt centralista
common_voice_ca_21300479.wav,203564,la vesícula biliar és una víscera buida petita
common_voice_ca_21584521.wav,160556,durant la guerra civil es va alinear del costat del bàndol franquista
common_voice_ca_21252339.wav,79916,no vol dreceres
common_voice_ca_21772730.wav,254252,va ser professora d'oncologia i membre associat de física a la universitat de saskatchewan
common_voice_ca_21558895.wav,175148,en el fons es trobava la quadra i en el seu alt un graner
common_voice_ca_19895675.wav,155948,el recíproc no és cert en general
common_voice_ca_20580367.wav,303404,la seva pell acostuma a ser aspre i de color marronós especialment durant l'època terrestre
common_voice_ca_19894244.wav,166700,totes les sínies mogudes per mules i rucs són molt semblants
common_voice_ca_19895089.wav,136748,era el geperut el criat de la malavella
common_voice_ca_20663472.wav,188204,la seva data de construcció es desconeix no està establerta d'una forma clara
common_voice_ca_20170673.wav,324908,es decora amb elements nadalencs com a boles llums de nadal figuretes i llaços
common_voice_ca_19969444.wav,282668,també hi ha un edifici independent molt deteriorat que pertany a les antigues quadres
common_voice_ca_19910547.wav,169004,els seus radis han de dependre de la temperatura ambient desitjada
common_voice_ca_19896481.wav,184364,rep el seu nom de la mina on va ser descoberta a itàlia
common_voice_ca_20581435.wav,264236,fou seguida d'intervencions de restauració i neteja de les superfícies de pedra i ciment decoratiu
common_voice_ca_20327018.wav,244268,però avui dia es fabriquen diferents vehicles per a facilitar-ne la feina
common_voice_ca_20170513.wav,228140,també en aquestes dates o un poc abans treballa a canet lo roig
common_voice_ca_21226553.wav,153644,es reparteixen equitativament totes les cartes
common_voice_ca_20222284.wav,172076,estudia la composició i morfologia de les comunitats microbianes a l'entorn
common_voice_ca_19906133.wav,175148,zeus es nega però un accident el fa acabar a nova york
common_voice_ca_21852327.wav,225068,la psicologia cognitiva diferència entre conductisme i cognitivisme
common_voice_ca_20170489.wav,294188,des del seu retir a més va ser conferenciant i assessor internacional en temes d'antiterrorisme
common_voice_ca_19895664.wav,222764,generalment són filades per a fer-ne estores o cordes
common_voice_ca_19911436.wav,140588,els boleros van ser el seu principal gènere musical
common_voice_ca_19905509.wav,164396,les restes s'han trobat al desert de gobi mongòlia
common_voice_ca_21285839.wav,176684,es va criar al voltant de l'entorn anglicà de la catedral de salisbury
common_voice_ca_19894798.wav,190508,les traçades senzilles s'han interpretat com un sistema de numeració
common_voice_ca_20324112.wav,175148,on va quedar finalista i a la quarta posició
common_voice_ca_20324114.wav,284204,de fet en anteriors classificacions aquesta família estava inclosa dins dels hespèrids
common_voice_ca_19894861.wav,180524,joan calderó clergue i rector de riudellots
common_voice_ca_19894005.wav,213548,els somnàmbuls corren més risc de danyar-se a si mateixos que a d'altres
common_voice_ca_19419458.wav,211244,la majoria dels tibetans adhereixen al budisme que predica la reencarnació
common_voice_ca_19912889.wav,280364,recentment farà uns sis anys s'aixecaren dues plantes més formant l'àtic i el sobreàtic
common_voice_ca_19882042.wav,245804,als laterals franges verticals d'imitació de carreus en arrebossat que moren a la cornisa superior
common_voice_ca_20580656.wav,202028,en acabar la mateixa el club el renova per tres anys més
common_voice_ca_19894243.wav,149804,ja des dels primers anys va ser molt aplaudida pel públic
common_voice_ca_19906132.wav,161324,treballà al sector del comerç i al de les assegurances
common_voice_ca_19900134.wav,178988,totes les obertures són rectangulars i fetes de rajola i ciment arrebossat
common_voice_ca_21327020.wav,194348,el representant internacional és escollit per vot postal abans de la conferència internacional
common_voice_ca_21852465.wav,253484,la seva arribada va permetre restablir la situació per terra
common_voice_ca_19912971.wav,180524,hi ha també dues obertures laterals a banda i banda de l'eixida
common_voice_ca_20284877.wav,297260,principis definits respecte reclam del respecte a una mateixa capacitat crítica entre nosaltres
common_voice_ca_19896942.wav,184364,els ulls són de color blau verd o verd fosc
common_voice_ca_20408108.wav,236588,els vinyers passen a propietat dels reis i dels convents i monestirs
common_voice_ca_19498757.wav,107564,l'estil oficial era el neoclàssic
common_voice_ca_20573634.wav,194348,a partir de llavors va ser inclòs al campionat de ral·lis àsia pacífic
common_voice_ca_19905536.wav,243500,els drets sobre el castell s'anaren fragmentant entre els diversos membres de la família meià
common_voice_ca_19559205.wav,256556,el sostre també està ornamentat per motius geomètrics i vegetals amb tons vermellosos
common_voice_ca_21292235.wav,195884,la seva presència als països catalans és extremadament rara
common_voice_ca_19912969.wav,176684,a les golfes hi ha galeria formada per quatre columnes
common_voice_ca_19907889.wav,155948,el film ha rebut crítiques regulars
common_voice_ca_21327018.wav,132908,gaudeix treballant en col·laboració i donant classes a la universitat
common_voice_ca_20779387.wav,202028,es frega el nèctar a les potes peludes i se l'emporta de tornada al niu
common_voice_ca_21852324.wav,203564,els frescos de la nau central del temple són de josep minguell
common_voice_ca_21261661.wav,194348,en finalitzar aquesta competició anuncià la seva retirada
common_voice_ca_20408107.wav,288044,conegué persones com jaume collell martí genís i lluís bertran nadal
common_voice_ca_19908348.wav,202028,l'altre conjunt d'edificacions són corrals amb planta baixa i planta baixa i pis
common_voice_ca_20595887.wav,317228,també esperà recuperar el suport internacional perdut arrel que hamàs estava en el poder
common_voice_ca_19560251.wav,217388,no només en sales i cabarets sinó en els millors escenaris del món
common_voice_ca_19914641.wav,241964,és important que cada font d'alimentació sigui capaç d'alimentar tot el servidor per si mateix
common_voice_ca_20508518.wav,116780,els nombres naturals són sempre positius
common_voice_ca_21774354.wav,167468,vint-i-cinc equips prenen part en la cursa
common_voice_ca_20942567.wav,172844,esglésies i monestirs es van convertir per a usos profans
common_voice_ca_21852325.wav,184364,el cant l'emet o bé des de terra o bé en vol
common_voice_ca_19896794.wav,199724,a més de les d'almoster tenia terres a la banda nord de reus
common_voice_ca_19894006.wav,190508,cap gros i amb dos parells de barbetes sensorials
common_voice_ca_21852972.wav,276524,les notícies de la casa o dels seus senyors són escasses i tardanes
common_voice_ca_21273246.wav,221228,la fotografia homoeròtica no té la intenció primordial de generar excitació en l'observador de l'obra
common_voice_ca_20338585.wav,294188,la façana principal està orientada a migdia i la distribució d'obertures és totalment simètrica
common_voice_ca_20165344.wav,186668,el mercat agrícola i ciutat principal és tarba
common_voice_ca_19912980.wav,149804,el significat de cristall canvia segons el país
common_voice_ca_21285836.wav,134444,va estudiar filosofia i lletres
common_voice_ca_21669670.wav,253484,les habitacions són generalment moblades en l'estil que complementa el tipus d'arquitectura de l'edifici
common_voice_ca_19912979.wav,155948,judici de la literatura de les guies artístiques
common_voice_ca_20567421.wav,188972,es tracta de l'extensió forestal de savinar albar més gran d'europa
common_voice_ca_19907895.wav,217388,a l'interior hi ha un amagatall però el broc de la tina no s'ha localitzat
common_voice_ca_21327021.wav,130604,també va escriure sobre diverses matèries teològiques
common_voice_ca_20424144.wav,240428,ells van demandar per violació de marca registrada i violació del dret d'autor
common_voice_ca_20237205.wav,148268,per contra els alemanys tenien un pla molt més ambiciós
common_voice_ca_21285966.wav,187436,per a aquest cas es construí un velòdrom
common_voice_ca_20508348.wav,198188,allí va adoptar a luci corneli balb de gades
common_voice_ca_21852458.wav,198188,el cos central té un pilar quadrangular de pedra central
common_voice_ca_19906150.wav,149804,aquest és menys refinat i conté moltes impureses
common_voice_ca_20170511.wav,144428,el seu patró és sant josep
common_voice_ca_19419460.wav,221228,es conserva mig enterrada entre les runes la finestra central de l'absis de doble esqueixada
common_voice_ca_19419462.wav,195884,el concorde no tenia l'espaiador situat a la banda principal esquerra del tren d'aterratge
common_voice_ca_19915498.wav,159788,també d'altres obres gràfiques
common_voice_ca_21291693.wav,138284,la repressió però no es faria esperar
common_voice_ca_21273243.wav,228908,actualment existeixen com a mínim set races de gossos creades a partir d'encreuaments amb llops
common_voice_ca_20508514.wav,177452,posteriorment es va unir a pompeu a grècia
common_voice_ca_19912888.wav,271148,segons alguns autors així és com denominaven els grecs les illes habitades pels talaiòtics
common_voice_ca_19906135.wav,240428,aquesta entitat representa el cas més destacat del cooperativisme a menorca
common_voice_ca_21285955.wav,198188,fora del seu lloc d'origen és més freqüent trobar-lo enllaunat o assecat
common_voice_ca_19903508.wav,149804,en aquest últim cas resultarà un cable semirígid
common_voice_ca_19897405.wav,134444,actualment es troba en un estat de conservació lamentable
common_voice_ca_20251609.wav,171308,va estar present en els fronts de terol i llevant
common_voice_ca_19908333.wav,198188,de nen va fer d'escolà a la parròquia de nostra senyora
common_voice_ca_19878063.wav,218924,aquesta operació va realitzar-la tres cops cada esquadrilla
common_voice_ca_20514508.wav,245804,representen els reis d'hongria les ciències i els oficis o les virtuts
common_voice_ca_19897937.wav,248108,la seva coloració és grisenca tret que la distingeix sovint de la boira veritable
common_voice_ca_19882041.wav,267308,les tres primeres aconseguiren la classificació directa per al mundial
common_voice_ca_21584507.wav,132140,és l'únic a dins del seu gènere
common_voice_ca_20573635.wav,84524,el revers de la fulla és lluent
common_voice_ca_19805526.wav,241964,les seves obligacions conciliars no li impedeixen seguir amb les seves activitats intel·lectuals
common_voice_ca_21292298.wav,122924,l'ordre d'enllaç és dos
common_voice_ca_19591673.wav,167468,però l'equip només es manté un any a primera
common_voice_ca_19896444.wav,186668,va passar gran part de la seva infància a worcester massachusetts
common_voice_ca_21226598.wav,162860,també existeix una versió del mètode per a nens
common_voice_ca_20408137.wav,294188,l'explicació teòrica de la llei de henry es basa en la teoria cinètica molecular
common_voice_ca_19805524.wav,248876,el seu estil és innovador abandonant la polifonia i apropant-se més a la tonalitat
common_voice_ca_19918337.wav,172844,la tempesta va dissipar aquell mateix dia
common_voice_ca_20221784.wav,249644,és un edifici entre mitgeres que consta de planta baixa dos pisos golfes i terrat
common_voice_ca_21297822.wav,221996,una part del mosaic estava malmès per la posterior construcció de l'església romànica
common_voice_ca_20580655.wav,169004,la resta de l'edifici és molt precari
common_voice_ca_21226560.wav,233516,aquesta s'entén com a l'efecte nociu que certes substàncies exerceixen a l'oïda
common_voice_ca_21292237.wav,178988,és un dels formatges més antics de les muntanyes dels alps
common_voice_ca_20408092.wav,192044,hi va residir marc valeri marcial
common_voice_ca_21558896.wav,175148,tenia una població de vuit llars i dos solters tots els musulmans
common_voice_ca_19895704.wav,268844,els aliments i l'aigua poden ser vies de transmissió de protozous parasitaris
common_voice_ca_21285897.wav,203564,es tracta de l'únic indret del planeta on ha estat descrita aquesta espècie mineral
common_voice_ca_21226599.wav,216620,hi havia també un guanyador individual com en qualsevol cursa de motocròs
common_voice_ca_20187491.wav,155948,ell mantindrà el domini directe de besiers i agde
common_voice_ca_19896440.wav,234284,es tracta d'una proteasa és a dir d'un enzim que trenca els enllaços peptídics
common_voice_ca_21669671.wav,136748,està basada en la localització dels regnes
common_voice_ca_19908336.wav,153644,és certificat per estar en contacte amb aliments
common_voice_ca_20581271.wav,114476,consta de vuit números
common_voice_ca_21669515.wav,228908,d'aquest raonament va néixer el seu postulat més famós la qualitat és gratuïta
common_voice_ca_19897939.wav,178988,va ser president de la comissió d'agricultura del parlament de catalunya
common_voice_ca_19894007.wav,129068,la llengua encara es parla habitualment
common_voice_ca_20779385.wav,226604,va ser una parròquia que va néixer en contacte amb la immigració
common_voice_ca_19893990.wav,291884,quatre persones armades van ser vistes anant-se'n del lloc dels fets després de les explosions
common_voice_ca_20572961.wav,190508,ni la música ni el llibret d'aquesta obra han sobreviscut
common_voice_ca_19893972.wav,188204,a les golfes hi ha petites finestres quadrangulars
common_voice_ca_20251613.wav,195884,és la llar de senyora florentina una professora de piano
common_voice_ca_20327123.wav,221228,esperant convertir-se en futbolista professional es fereix en el primer partit de la temporada
common_voice_ca_20595889.wav,195884,així es va iniciar a la capital catalana l'era del jazz
common_voice_ca_20137030.wav,245804,per a la mesura de la intensitat de precipitació s'utilitzen majoritàriament pluviòmetres de balancí
common_voice_ca_20408114.wav,238124,posteriorment ha fet molts papers com protagonista o secundari de luxe
common_voice_ca_20779386.wav,209708,set dels vuit joves entraren a presó acusats de terrorisme
common_voice_ca_21669518.wav,171308,es troba al sud del japó i el mar d'andaman
common_voice_ca_21327037.wav,195884,abans d'entrar a la fase de pupes les larves formen una cambra ovalada
common_voice_ca_20408106.wav,268844,mentre estudiava batxillerat va ser nomenat director de la banda popular d'oriola
common_voice_ca_21637451.wav,248108,es troba en roques sedimentàries d'ambient lacustre on pot omplir cavitats a l'interior de fòssils
common_voice_ca_20420977.wav,272684,les naus laterals són cobertes amb volta d'aresta
common_voice_ca_20663492.wav,165164,més tard va aclarir que això no succeiria
common_voice_ca_19895703.wav,161324,fou internacional amb la selecció xilena de futbol
common_voice_ca_19923003.wav,213548,el comandament de bombarders encara es veié més reduït després de la declaració de guerra
