wav_filename,wav_filesize,transcript
common_voice_ca_20233523.wav,152876,les cries neixen sense pèl sense dents i cecs
common_voice_ca_21893072.wav,132908,a l'estiu prenen una coloració blanquinosa
common_voice_ca_20324682.wav,136748,igual que el seu pare es va dedicar a les tasques militars
common_voice_ca_19737743.wav,175916,en acabar aquests jocs es retirà de la competició activa
common_voice_ca_20233522.wav,152876,després degué quedar abandonada
common_voice_ca_20085453.wav,169772,a més diu explícitament que la carta mana sobre tots els altres tractats
common_voice_ca_21889287.wav,148268,tots els estats membres es reuneixen cada novembre en una cimera
common_voice_ca_19737592.wav,146732,està formada per set equips
common_voice_ca_20327785.wav,207404,poques persones a europa occidental han vist mai una sangonera en el seu medi natural
common_voice_ca_21893071.wav,188204,es tracta d'un abeurador d'animals de pedra que actualment juga una funció decorativa
common_voice_ca_21487222.wav,178988,es pot escollir entre el mico el lleó el llop o la vaca
common_voice_ca_20855333.wav,180524,així ho determina l'última enquesta realitzada per la unió europea
common_voice_ca_20327590.wav,171308,mai s'havia realitzat abans un estudi a gran escala d'aquest tipus
common_voice_ca_21338010.wav,180524,els grans problemes dels habitants del mas han estat el bandolerisme i els plets
common_voice_ca_20232220.wav,145964,els seus pares eren immigrants argentins
common_voice_ca_21363034.wav,257324,és un gran casal de planta baixa entresolat dos pisos i golfes de caràcter classicista
common_voice_ca_20462581.wav,134444,davall l'escala hi ha el portal del celler
common_voice_ca_20462582.wav,121388,no existeix el dret de reunió ni de pensament
common_voice_ca_19523317.wav,308780,el jurat valora la dificultat la tècnica i la dimensió artística
common_voice_ca_19897117.wav,180524,l'origen i la naturalesa de la malaltia constituïen un veritable enigma
common_voice_ca_21079029.wav,125228,president de la comissió de treball
common_voice_ca_21792940.wav,245804,la construcció és allargada i irregular
common_voice_ca_20327583.wav,207404,participa en programes de promoció i educació
common_voice_ca_21723366.wav,267308,en la segona van recórrer amb gran èxit argentina equador colòmbia i brasil
common_voice_ca_20515488.wav,142892,hi havia vinyes i camps de cereals al secà
common_voice_ca_19897556.wav,202028,va arribar a ser pretor i va morir exercint aquesta magistratura
common_voice_ca_21079052.wav,178988,per tant el treball és el mitjà per arribar a la santificació
common_voice_ca_21288728.wav,182828,era una església petita de nau rectangular i campanar d'espadanya
common_voice_ca_21288731.wav,163628,és molt difícil trobar algun d'aquests sense impureses dels altres
common_voice_ca_19896683.wav,138284,el formava només un poble
common_voice_ca_19523324.wav,185132,l'eolípila està formada per dues grans peces
common_voice_ca_20324678.wav,234284,les últimes copes del món també han tingut pilotes oficials dissenyades especialment per cada edició
common_voice_ca_19995145.wav,158252,un color groc una mica més fosc indica deshidratació
common_voice_ca_19737588.wav,172844,les negociacions per resoldre el conflicte es van retardar
common_voice_ca_19523319.wav,145196,menja insectes i peixos
common_voice_ca_23498482.wav,264236,té l'objectiu últim de desenvolupar l'agilitat la força física i la flexibilitat
common_voice_ca_20560283.wav,149804,la seva producció es basava en motocicletes de gran qualitat
common_voice_ca_20754782.wav,149804,també era defensora dels drets de les dones
common_voice_ca_20085261.wav,149036,és catedràtica de la universitat nacional autònoma de mèxic
common_voice_ca_20509493.wav,271148,els primers d'infantesa els va passar malaltís fruit de l'asma i de la debilitat
common_voice_ca_19907835.wav,157484,avui dia és un tema tractar per la ciència i no per la filosofia
common_voice_ca_21777853.wav,212012,és un monument del municipi de la vall de boí declarat bé cultural d'interès nacional
common_voice_ca_21079051.wav,165164,és a ponent del maset i al sud-oest de pregona
common_voice_ca_21889284.wav,218924,es compon de desertors de les forces armades que participen en la guerra civil siriana
common_voice_ca_21893059.wav,177452,amb tot no se li va permetre tenir formalment un lloc reservat al consell
common_voice_ca_19896685.wav,172844,a l'inici dels setanta es convertí en un cinema de reestrena
common_voice_ca_21487221.wav,149804,és conegut a partir d'un sol exemplar l'holotip
common_voice_ca_21205772.wav,140588,canonge arxipreste de la catedral de vic
common_voice_ca_20085450.wav,147500,es caracteritzen per la seva construcció i sistema de gir
common_voice_ca_20499568.wav,205868,les seues amistats hi trobaven alhora una font de goig i de tristesa
common_voice_ca_19995106.wav,188204,sent uns passos a la seva esquena però no els dóna importància
common_voice_ca_19894402.wav,193580,l'atracció tanca uns minuts abans de començar l'espectacle del llac
common_voice_ca_20460083.wav,119084,canya amb nodes glabres
common_voice_ca_21288729.wav,169004,després d'una temporada a la ciutat portuguesa s'anà apropant a casa
common_voice_ca_23498486.wav,145196,es va destacar per la seva rapacitat
common_voice_ca_20581849.wav,155948,el partit va formar part del govern de coalició
common_voice_ca_20509495.wav,226604,es va anticipar a la seva condemna i es va suïcidar
common_voice_ca_20324716.wav,169004,la derrota de dinamarca inverteix l'equilibri històric de poder al bàltic
common_voice_ca_19907783.wav,134444,el conjunt de construccions tanca un pati central d'activitats
common_voice_ca_20993558.wav,155948,està ubicada prop de la torre de la illeta i del club nàutic
common_voice_ca_20346242.wav,117548,no s'han fet canvis
common_voice_ca_20581850.wav,238124,acabat el seu mandat va exercir durant sis mesos com a sotsgovernador del banc d'espanya
common_voice_ca_20560153.wav,192044,la marioneta és misteriosament animada per màgia i s'escapoleix
common_voice_ca_20085262.wav,183596,per contra els seus tractats de moral i les seves poesies foren àmpliament difoses
common_voice_ca_20172688.wav,136748,mori durant unes vacances per amèrica
common_voice_ca_20327586.wav,163628,residia i tenia el taller al barri del poblenou de barcelona
common_voice_ca_20234275.wav,142124,a més es pot sol·licitar mapes individuals de diversos servidors
common_voice_ca_20560282.wav,228908,comunica per davant amb l'esòfag que s'obre en el sac dorsal i amb el reticle
common_voice_ca_20754783.wav,213548,es representa el moment de l'ascens del bell jove ganimedes agafat per l'àguila
common_voice_ca_21333552.wav,161324,va estudiar arquitectura a la universitat iberoamericana
common_voice_ca_19896655.wav,198188,es poden classificar segons la cobertura en nacional internacional o regional
common_voice_ca_20523633.wav,132908,planta baixa amb serveis generals
common_voice_ca_19896594.wav,278828,els viatges poden variar d'acord amb l'edat del grup i el seu context religiós
common_voice_ca_20232184.wav,82988,són plantes monoiques
common_voice_ca_20346140.wav,221228,el rebel va obtenir el suport de part de la noblesa
common_voice_ca_23498775.wav,196652,fet que va donar a la pel·lícula una interpretació més real i interessant
common_voice_ca_21333553.wav,171308,a partir d'aleshores es va recuperar la supercopa alemanya
common_voice_ca_20324681.wav,167468,totes les espores són de tipus secundari amb flagels laterals
common_voice_ca_19894462.wav,94508,va morir a venècia
common_voice_ca_21777855.wav,157484,al centre hi ha una illeta amb una abundosa vegetació
common_voice_ca_20234273.wav,131372,dins el llac hi ha alguns illots
common_voice_ca_21852111.wav,299564,cadascuna de les formes de minimitzar aquest error és un mètode d'implementar els filtres adaptatius
common_voice_ca_20462562.wav,125228,edificis enderrocats per l'ampliació del carrer
common_voice_ca_19897819.wav,126764,s'utilitza per regar els camps
common_voice_ca_19523318.wav,216620,durant l'estiu molts velers hi fan estada en les seves singladures mediterrànies
common_voice_ca_20462585.wav,241964,està situat al nord-oest del d'eus i al sud del de campossí
common_voice_ca_20523629.wav,271148,per sota del poble hi ha una petita mesquita que fou una antiga església cristiana
common_voice_ca_20993555.wav,186668,al francesc estivill li agrada col·leccionar peces antigues
common_voice_ca_20499571.wav,230444,les cromitites són la principal font de cromita i conseqüentment principal font de crom
common_voice_ca_21723365.wav,149804,sumadors mitjans i sumadors complets
common_voice_ca_21338012.wav,192044,altres usos inclouen infeccions de l'otitis mitjana i la diarrea del viatger
common_voice_ca_19523322.wav,192812,van tenir sis fills dos dels quals van morir en una epidèmia de pesta
common_voice_ca_19907841.wav,165164,des de llavors la bíblia és custodiada a la biblioteca reial d'estocolm
common_voice_ca_21723996.wav,146330,es va endinsar entre les onades i s'allunyà de la platja
common_voice_ca_21363003.wav,203564,les ciutats gregues de l'àsia menor van obrir les portes a alexandre
common_voice_ca_21871332.wav,217388,com a coreògraf sempre va cercar un nou llenguatge en la interpretació dels temes contemporanis
common_voice_ca_19523323.wav,168236,en canvi les presentacions solen ser molt cuidades
common_voice_ca_19523326.wav,159788,al primer i segon pis cada obertura té un balcó
common_voice_ca_19894598.wav,199724,malgrat tot els observadors perceben una gran qualitat a les traduccions
common_voice_ca_20232213.wav,176684,va ser el principal defensor d'astorga en la guerra del francès
common_voice_ca_21363038.wav,213548,és una cova impenetrable formada per una surgència de les que drenen el montsec
common_voice_ca_19894465.wav,172844,està diplomat en empresarials i actualment propietari d'una gestoria
common_voice_ca_21363074.wav,198188,a l'edat mitjana encara era una activa ciutat comercial
common_voice_ca_20293546.wav,161324,ho fa el rei i nota a l'instant un cert alleujament del dolor
common_voice_ca_19897836.wav,111404,és a prop del molinet
common_voice_ca_19894461.wav,111404,es coneix molt poc de la seva vida
common_voice_ca_19894601.wav,84524,no tenen cap fill
common_voice_ca_21889278.wav,186668,aquest retaule fou traslladat a l'església parroquial
common_voice_ca_19897840.wav,165164,del seu primer període com a dinastia local no se'n sap res
common_voice_ca_20462563.wav,190508,és un mineral secundari format a partir de l'alteració de la uraninita
common_voice_ca_21079050.wav,226604,els receptors muscarínics poden ser bloquejats per l'atropina i l'escopolamina
common_voice_ca_21079032.wav,145964,la qualitat de les miniatures és més feble
common_voice_ca_21079049.wav,145964,aquest record ha sobreviscut al pas del temps
common_voice_ca_20523630.wav,184364,minerva ha anat recollint diferents històries de naufragis
common_voice_ca_21852089.wav,230444,es va llicenciar en filologia anglesa a la universitat de barcelona
common_voice_ca_20848253.wav,142124,conjunt de cases i un molí molt reformat
common_voice_ca_21731764.wav,183946,el campionat ha tingut tan sols vuit equips des de la temporada inicial
common_voice_ca_19897554.wav,276524,va decidir especialitzar-se en els mamífers marins i estudià els fòssils de pinnípedes
common_voice_ca_21189978.wav,190508,prengué interès i estudià a fons el llenguatge musical de l'expressionista escola de viena
common_voice_ca_19737595.wav,184364,es fan en rambles i depressions del terreny amb accés a l'aigua freàtica
common_voice_ca_21363077.wav,244268,durant la crisi de la religió a frança pius vacil·là quan calia una acció decidida
common_voice_ca_21852125.wav,126764,barcelona de bàsquet
common_voice_ca_19907392.wav,217388,els boscos dels vessants de la muntanya estan formats principalment per alzines roures i castanyers
common_voice_ca_19894463.wav,161324,els seus germans eren molós futur rei de l'epir i pèrgam
common_voice_ca_23498779.wav,185132,també va publicar nombroses memòries sobre mecànica aplicada i física en general
common_voice_ca_19523325.wav,277292,a àlgebra elemental es donen mètodes per a resoldre sistemes d'equacions lineals de diverses incògnites
common_voice_ca_21189984.wav,159020,passa l'hivern en hainan taiwan i indoxina
common_voice_ca_19907782.wav,117548,es toquen mitjançant un batall o martell exterior
common_voice_ca_20499586.wav,145964,culminant en terrassa i cornisa
common_voice_ca_21731785.wav,187290,la idea és oferir un plat ràpid de preparar al moment econòmic i variat
common_voice_ca_21288723.wav,212780,una bona part està coberta de sorra i prop hi ha restes d'un aqüeducte romà
common_voice_ca_21777856.wav,183596,també la persona perjudicada pot ser física o jurídica
common_voice_ca_20172702.wav,190508,les àrees agrícoles principals són al nord-est i al sud
common_voice_ca_20232221.wav,192044,aquesta obra el va fer molt popular en un públic estudiant molt ampli
common_voice_ca_19896653.wav,140588,fins i tot avui en dia s'utilitza de llibre de referència
common_voice_ca_19894400.wav,219692,només hi havia una sortida i entrada una el que solia ser fosc per dins
common_voice_ca_20848252.wav,261164,construït amb fàbrica d'obra vista de totxo amb arestes cornises i coronament de pedra
common_voice_ca_20509449.wav,249644,més que un sentit històric el llibre té valor i importància en l'àmbit religiós
common_voice_ca_21776401.wav,161324,durant el seu mandat fou un dels elaboradors de la llei dels ajuntaments
common_voice_ca_19907796.wav,157484,sovint tenen punts de vista completament divergents sobre les qüestions a tractar
common_voice_ca_20515484.wav,169004,el disseny guanyador ret homenatge als llenyataires de la ciutat
common_voice_ca_20346137.wav,207404,té una olor similar a la pera o l'albercoc
common_voice_ca_20233525.wav,168236,capturat va ser alliberat contra un rescat i va continuar la lluita amb èxit
common_voice_ca_20993556.wav,165164,la pronunciació difereix força d'una regió a l'altra
common_voice_ca_21487224.wav,140588,els estams molt nombrosos amb llargs filaments
common_voice_ca_21189982.wav,233516,va visitar diverses vegades les comunitats eslovaques als estats units canadà i diversos països europeus
common_voice_ca_21723369.wav,184364,els seus dos components són estels blancs de la seqüència principal
common_voice_ca_20560281.wav,157484,molts membres de la banda santa rosa no viuen a la reserva
common_voice_ca_20462574.wav,295724,durant un intent per reconquistar nàpols va ser arrestat a calàbria i afusellat a pizzo
common_voice_ca_20327589.wav,199724,pell nua de la cara de color blanquinós amb fines vires de plomes negres
common_voice_ca_19907390.wav,167468,durant el seu govern va adoptar moltes polítiques diferents de les d'enric
common_voice_ca_20848250.wav,215084,flavi josep l'esmenta i sembla que no parla pas d'un jueu de religió
common_voice_ca_21079033.wav,195884,hi ha també diverses inscripcions menors en diferents punts de l'església
common_voice_ca_20085448.wav,186668,però tot es complica quan és injustament acomiadat del treball
common_voice_ca_19907784.wav,171308,a mitjan agost la barrera va anar prenent forma com una tanca de seguretat doble
common_voice_ca_20499572.wav,194348,els seus voltants estan formats per roques i l'aigua és cristal·lina
common_voice_ca_19519716.wav,111404,togo benín i nigèria
common_voice_ca_21363035.wav,195884,el concepte risc va lligat a la quantitat d'exposició a un perill
common_voice_ca_20993557.wav,171308,va començar a escriure poemes i obres de teatre des de ben menut
common_voice_ca_21893070.wav,131372,és coautora del tercer informe de valoració
common_voice_ca_20232185.wav,194348,ben aviat van aparèixer grans exponents de la nova disciplina
common_voice_ca_19907840.wav,169004,el principi és simple el que porta la noia més lletja assoleix el premi
common_voice_ca_23498778.wav,125228,estudià a vic i a barcelona
common_voice_ca_21889279.wav,129068,es troben en greu perill d'extinció
common_voice_ca_21889282.wav,111404,són blocs rectangulars
common_voice_ca_20085288.wav,129068,la història es convertí en la base per a la marató moderna
common_voice_ca_19896686.wav,182828,aquesta crida no té prou ressò i el setmanari es va deixar de publicar
common_voice_ca_20346243.wav,249644,també té un projecte de cooperació internacional a burkina faso
common_voice_ca_20462571.wav,130604,va escriure un bon nombre d'obres escolars i espirituals
common_voice_ca_21871333.wav,148268,va pertànyer al monestir de santes creus
common_voice_ca_21205774.wav,142124,gairebé totes aquestes llengües són ara extintes
common_voice_ca_21871334.wav,130604,aquests fets les van marcar per sempre
common_voice_ca_20523631.wav,180524,posteriorment ha seguit vinculat al món del futbol com a entrenador
common_voice_ca_20581852.wav,145196,compta amb un museu sobre la mineria
common_voice_ca_21363037.wav,175148,sant daniel de pàdua un dels sants patrons de pàdua
common_voice_ca_20346245.wav,299564,aquesta festa se celebra tots els anys el diumenge anterior a sant antoni abat
common_voice_ca_20346138.wav,245804,porta en arc pla amb brancals i llinda de pedra
common_voice_ca_20327787.wav,149804,és principalment alimentat pel riu luapula
common_voice_ca_21288730.wav,172076,va ser impulsor i primer president d'òmnium cultural a l'alt urgell
common_voice_ca_19894460.wav,172844,les relíquies són avui a una capella de la catedral de saint-lazare d'autun
common_voice_ca_19737744.wav,146732,el paviment és de taulons de fusta
common_voice_ca_19523320.wav,149804,aquesta classificació es reprodueix a continuació
common_voice_ca_19897838.wav,178988,dins del terreny de joc poden haver-hi únicament quatre jugadors per equip
common_voice_ca_21338014.wav,161324,també s'hi poden veure restes encara de la taula de l'altar
common_voice_ca_20327786.wav,199724,conserva cases amb portalades interessants algunes d'elles enrunades
common_voice_ca_21363001.wav,253484,originàriament aprofitava el salt d'aigua originat pel rec i la resclosa d'un antic molí
common_voice_ca_21776399.wav,106796,allà va descobrir l'impressionisme
common_voice_ca_19897557.wav,142124,se n'han trobat fòssils a àfrica i europa
common_voice_ca_20172701.wav,213548,a partir dels anys vuitanta es va reactivar el comerç cap a l'iran
common_voice_ca_21893058.wav,152108,va ocupar el càrrec cap provincial del partit conservador
common_voice_ca_19896654.wav,148268,l'estadi de futbol de buenaventura porta el seu nom
common_voice_ca_20560151.wav,217388,també va ser diputat provincial a la diputació de tarragona per tres vegades
common_voice_ca_21776397.wav,131372,ha estat internacional amb alemanya
common_voice_ca_21205776.wav,240428,aquesta junt amb fets fabulosos i exagerats inclou molta informació valuosa sobre països desconeguts
common_voice_ca_19519715.wav,230444,fou el darrer episodi de la guerra de successió espanyola a catalunya
common_voice_ca_21205773.wav,140588,els manuscrits d'aquest període s'han perdut
common_voice_ca_21871331.wav,251948,algunes d'aquestes seqüències són molt aleatòries per a ser útils en aquestes aplicacions
common_voice_ca_21723995.wav,172244,però les al·legacions interposades van impedir la seva desvinculació
common_voice_ca_21852112.wav,192044,habiten en pasturatges aquàtics i matolls
common_voice_ca_19907780.wav,148268,d'altra banda el campanar presenta maons als peus i a la part esquerra
common_voice_ca_20499569.wav,209708,fou seu del govern d'un dels districtes de l'epir i seu d'un bisbe
common_voice_ca_21723368.wav,190508,va ser mestre a graz i més tard va dirigir un institut a marburg
common_voice_ca_19737722.wav,155180,comercialment no va destacar especialment
common_voice_ca_20172686.wav,188204,en la seva desesperació també vol unir-se a la mort dels seus
common_voice_ca_19897818.wav,169004,al fons de l'entrada hi ha l'escala que puja al pis principal
common_voice_ca_20172689.wav,203564,el fotòmetre també pot ser adaptat per utilitzar bateries sense mercuri
common_voice_ca_20085451.wav,142124,un objecte en rotació crea un remolí d'aire al seu entorn
common_voice_ca_20324684.wav,161324,moltes de les seves espècies es cultiven com a arbres ornamentals
common_voice_ca_21731782.wav,130448,el seu equip és variat però prefereix el tipus drac
common_voice_ca_20754772.wav,255788,molts fans consideren que l'estil propi de la banda definitivament es forja en aquest disc
common_voice_ca_21723994.wav,137970,fou membre de l'acadèmia nacional de ciències
common_voice_ca_20293549.wav,201260,el mapa del genoma humà també té una importància capital en estudis d'evolució
common_voice_ca_21724003.wav,135462,cada pas d'una síntesi implica una reacció química
common_voice_ca_21852091.wav,226604,el seu camp de recerca va ser fonamentalment l'àlgebra
common_voice_ca_21777857.wav,183596,també s'han perdut alguns elements de pedra de la part superior dels murs
common_voice_ca_19737742.wav,212012,edifici unit a les cases fortificades del poblet i protegit pels seus murs
common_voice_ca_21079030.wav,188204,estudis a l'acadèmia de belles arts de sant sebastià de palma
common_voice_ca_21338009.wav,307244,una inhabilitat de trencar els proteoglicans és característica d'un grup de trastorns genètics anomenats mucopolisacaridosis
common_voice_ca_21189985.wav,116780,estan enamorats de la mateixa dona
common_voice_ca_20233526.wav,83756,produeix pistatxo i estores
common_voice_ca_19897817.wav,148268,però la nena no pot ja que no té mans
common_voice_ca_20560150.wav,140588,fou adaptat a unes sèries d'anime
common_voice_ca_19995107.wav,184364,n'hi ha de diferents tipus depenent del funcionament de la bomba de succió
common_voice_ca_20293548.wav,203564,els objectius se solen individualitzar per client i distribuir pels dotze mesos de l'any
common_voice_ca_20499587.wav,211244,en aquest nivell destaca el sòcol de pedra de girona fet de carreus sense treballar
common_voice_ca_21363076.wav,228908,els objectes d'ús social disposaven d'una bona funcionalitat i eren objectes bells
common_voice_ca_20324679.wav,176684,també realitza exposicions temporals sovint d'artistes locals
common_voice_ca_20460081.wav,278828,la utilització d'insecticides com els piretroides poden provocar un augment de la població d'aquests àcars
common_voice_ca_21852157.wav,136748,més tard es migrà al web
common_voice_ca_21079031.wav,188204,els darrers fòssils són del miocè a bolívia
common_voice_ca_20327788.wav,253484,és al nord-est del puig de morters i al sud del coll de terrers
common_voice_ca_20293521.wav,133676,és membre de l'acadèmia dominicana de la llengua
common_voice_ca_20327585.wav,225068,s'ha dedicat a la docència la recerca i la consultoria en enginyeria geològica i minera
common_voice_ca_21288724.wav,111404,un carrer de palma porta el seu nom
common_voice_ca_19896595.wav,251948,aquesta cançó es pot tocar mentre apareixen els crèdits encara que no és necessari
common_voice_ca_20293524.wav,145196,igualment es dedicà a l'ensenyança del seu instrument
common_voice_ca_19897839.wav,222764,còrdova desaconsellà rotundament al jove monarca napolità anar a la provocació
common_voice_ca_20848254.wav,207404,aquest és el més gran dels graus de tots els monomis que apareixen en l'equació
common_voice_ca_21889285.wav,152108,kirkuk i mossul van quedar pels iraquians
common_voice_ca_20515486.wav,134444,també fou un musicògraf distingit
common_voice_ca_20324719.wav,129068,la nova estàtua és un punt de trobada popular
common_voice_ca_19523321.wav,129836,es troba a les costes de vanuatu
common_voice_ca_21871335.wav,186668,les tiges tenen fortes línies inflades que s'executen tot el llarg cap amunt
common_voice_ca_21893068.wav,168236,està dirigit pel ministeri de cultura de la república popular de la xina
common_voice_ca_19930454.wav,202028,es va traslladar a viure a barcelona on viu actualment i on exerceix professionalment
common_voice_ca_19894602.wav,172844,la dimensió més llarga està orientada en adreça est-oest
common_voice_ca_20324721.wav,186668,el nom d'aquest grup es deriva del número de diafragma d'una lent fotogràfica
common_voice_ca_19995143.wav,205100,aquest mateix any s'inicien les excursions en carretes empeses pels mateixos guies
common_voice_ca_23498776.wav,250412,ràpidament aquesta publicació esdevé un mitjà de comunicació dels professionals i encara es publica actualment
common_voice_ca_21487220.wav,182828,considerat com un dels grans exponents del pensament filosòfic llatinoamericà
common_voice_ca_19995110.wav,137516,va destacar especialment pels seus bustos
common_voice_ca_20515485.wav,223532,durant aquest període fou quan es va incorporar la regió de frísia occidental
common_voice_ca_20581851.wav,160556,la majoria d'ells s'assemblaven als lèmurs d'avui en dia
common_voice_ca_19897116.wav,149804,la part de l'habitatge són les cuines i també hi ha celler
